date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha7,alpha8,alpha9,alpha10,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha18,alpha19,alpha20,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27,alpha28,alpha29,alpha30,alpha31,alpha32,alpha33,alpha34,alpha35,alpha36,alpha37,alpha38,alpha39,alpha40,alpha41,alpha42,alpha43,alpha44,alpha45,alpha46,alpha47,alpha48,alpha49,alpha50
2025-10-21,-0.07558305712668134,0.02465207637098203,0.1416067494871179,0.028075046918674254,-0.017573748053210995,-0.008030262396431707,0.03195477593774333,0.14047306702397722,-0.04562931387355853,0.10056239618810035,-0.05969511716698078,-0.013788586672689021,-0.04448954134589432,0.05422740524781344,0.1068487096735721,-0.0798347254711349,-0.03133075572794149,-0.000307512535365277,-0.12404602507306953,,0.06997306024900707,-0.08924998863884695,-0.1504188182647331,-0.05494911570002972,-0.04735528674467519,-0.026174761723014917,-0.17382365742036346,,-0.1851367030361199,0.12034260555712468,0.13513927036299003,0.05780033028921478,,-0.04335526468106223,-0.06231795849675145,-0.11439742220673693,-0.05404588801812864,-0.15435374972904192,0.11018603358418866,0.06769021265730536,-0.06258196901169091,0.06361579922363,-0.19590014053101307,-0.1352376418205783,0.0016916603645701224,-0.11906518914308341,-0.021458293714700632,-0.12221006142605818,0.017197700412654386,0.09186247691037164
2025-10-22,0.049833129294987524,-0.021357996660123682,-0.15360000957449338,-0.0334116325369953,0.03235420240137224,0.05514515034141276,0.03408479809786725,0.07229687068590174,-0.025611420055617583,0.021887176632584278,-0.015729279582808443,0.05726227079898765,0.022430272756569888,-0.055204217988857995,0.029645613318676756,-0.02227463158819911,-0.03156909991781895,-0.03723777042431142,-0.04579528325109363,,0.07393713595903637,-0.018915989371988205,-0.018684327493127692,-0.06459380431695226,0.0066267152573046125,-0.01163756481996897,-0.12817813345248252,8.89374585112342e-17,-0.0009771871626085915,-0.04754910733860942,0.021349900292244303,-0.054029710407533016,8.89374585112342e-17,0.030674283708201334,-0.08048159702552397,-0.017131148741686978,-0.14848570298538086,0.13409823338118546,0.10834895848592281,-0.008723962148067857,0.030282278147247522,0.027719142765066075,0.07600733357495247,0.05722223043709707,-0.10568206298420994,0.044141120110785845,-0.024648434066738917,0.06979975390384673,-0.10356509829197555,0.006623721911346784
2025-10-23,0.19898040645990395,0.1005336712941231,-0.10086995572598988,-0.027984668773483337,-0.001083898170972099,0.14827145077145076,0.19890095698279736,-0.1854720771446012,-0.10436757686757676,-0.0291398091124407,0.0779388824686388,-0.08763292263292266,0.05646303465206317,0.018679709338735126,0.13175241425241413,-0.08322745461533258,-0.09589042328725643,-0.01944517307983826,-0.0043522353625347135,-1.081288051454063e-16,0.1481758781996887,0.09588354599067493,0.09150486473455789,-0.033709623709623715,0.0027383727383727507,0.08433176720601213,0.17749067743870417,,0.017193917193917208,0.1822858408806192,0.12329220709481385,-0.01408702408702408,,0.02357725662531458,-0.12469335406863556,-0.022881239851534906,0.16659720384434837,0.1842701948638296,0.010533259038700175,-0.047535709963681665,0.07258621125297735,-0.3004403153886976,0.39053398932115274,0.2504003261618847,-0.16572087349260714,0.1782350437141328,-0.12158050749972424,-0.026097896034501807,0.12816675332896274,-0.1333502668356472
2025-10-24,0.056812958707094664,0.06252937620432983,-0.1919551621643996,-0.018145763043025533,0.014054191717664888,-0.12672700730619677,0.06715223414533088,0.10587552838192263,-0.03290931980960712,-0.3194077530509689,0.020400876563267466,-0.052989894372907874,0.134791249480485,-0.03805991658472082,0.09579251160300598,-0.16553897306079252,0.03971454218947496,-0.12538414179539953,0.0548276197196487,1.4086205111976862e-16,-0.15462761472712216,0.05725170126891401,-0.018053264867791286,0.04128507294730194,-0.020513735001498588,-0.0455051573657762,-0.0014808436091331269,2.3133458355846643e-17,0.04619653107881659,0.001599461180647952,-0.1298350081518809,-0.0023306838913346468,2.3133458355846643e-17,0.08289556260264047,0.06201298536129219,0.1401945819322174,0.04097819926701173,0.38928136925227624,0.17908508708958307,0.04695148675709373,-0.02724147051044696,-0.0901159935013412,0.14370935240162033,0.051441750712997565,-0.20584905477132717,0.09823545392540202,0.11815713907885289,-0.005506857596251923,-0.1759736653190764,-0.09889843956625226
2025-10-27,0.010101159867636286,-0.0344283240289063,-0.05655419417348103,0.12160221859647036,-0.004378539289865259,0.038343073818805244,-0.03925607290750435,0.1359385847913681,0.02942517646873834,-0.0752800409792494,0.05516457076824651,0.12080645392527622,0.07935485899274455,-0.0035411784146252706,-0.03899655040209855,0.052555043092755716,-0.11759686822469358,0.010068000270922141,0.04113379512010734,1.6950205321465934e-16,0.04180776093328721,-0.03001264056765917,0.03899800265591722,-0.021172317566495794,-0.002809764318328631,-0.025682129312372223,-0.1201794187730904,-1.0123569145214816e-16,-0.01168835132899009,0.03892990744609127,-0.06198340717523074,-0.049595311617685274,-1.0123569145214816e-16,-0.02822641948709252,-0.02204299969242214,0.0020577386604135797,-0.1288767844131323,0.11471979127333497,-0.03951229271946222,-0.12181406276575059,0.13945375886964462,-0.17929410332285406,0.10344792726733568,0.14543105463868503,-0.15919790907234396,-0.03386637465249662,0.02187481843564091,-0.04692784200103352,-0.09940522987561477,-0.17290126042741813
2025-10-28,-0.011853206644347265,0.04303232803521951,-0.14237973944683213,-0.043401274840050345,0.08812867905669201,-0.10521124837895023,0.0387298178757273,0.02523603703610309,0.005846218085896592,-0.1334419826355829,-0.015134575206540758,0.06177052760903693,0.018256977018141336,-0.10044123630938251,0.01827138882308777,0.05688822946421097,0.10808828140133743,0.004261375028054618,-0.06161455771305234,7.102867174899568e-17,-0.13094195830886016,0.012854229728151761,-0.12380577023158562,0.08593049259837716,-0.0942840681423071,0.02063148999472332,0.030745898538255115,,-0.025922342181019586,0.09502150348662523,0.03464801097327884,0.019812941899167692,,0.03738199242728164,0.005071012591748033,0.07761064996816457,0.1350033782533944,0.17230260583084608,-0.14603050358367461,0.06264313766723331,-0.1141888589681431,0.003867954102484732,0.06838650929986337,0.13023186231976114,-0.10616141783218289,0.059281341166363306,0.008149671228769074,0.08386187908773536,0.06068160886640617,-0.06350804842098294
2025-10-29,-0.15039318926918105,-0.008875096707702463,0.11350803282162064,0.04117503041236319,-0.06391369358858118,0.14124205071472684,-0.11729995693956514,-0.013735456136513701,0.08678881155320653,0.08040501906529206,-0.04159671382417837,0.026472727954549705,-0.13092508426352129,0.01267775613398362,-0.06032866719929143,-0.04500899769532716,-0.13304478285237809,0.0009424051513641701,0.003992637666868254,,0.12707998790128527,0.03984473141793445,-0.030908293993690803,-0.01802043398965274,0.1007412439051625,0.1059293770243738,0.02250826179377474,-1.2271265557532172e-16,-0.03653347973350206,-0.07730754198283224,-0.006609955401980149,-0.08920850857929802,-1.2271265557532172e-16,-0.04159155297800506,-0.07781550312359041,-0.09156461678236806,0.08665973277020277,-0.2611161000866445,0.054373616582419286,-0.08457675753228118,0.058430121407499105,0.0522534578862256,0.03125999810106393,-0.1481811361719315,0.0758696669993029,-0.16599722341731402,-0.04824588789538121,-0.06352514330104021,-0.09588877234953856,0.19594805541036864
2025-10-30,0.07213654146654229,0.09474059420832796,-0.16591069790272714,0.020683353929430843,0.08966039666792913,0.05756550018031929,0.19676397395752038,0.022339095299211895,0.025341183020885356,-0.017796540510270138,0.0245159453789641,0.013994772767479954,0.06108141645750749,0.016955993581056705,0.027087441265729092,0.031093640478898187,-0.06885696420953863,-0.0220087331080792,0.009046071797259579,,-0.01163515654509741,0.0065965333072250075,-0.016639758454002573,0.017650092057727464,-0.059404123933111105,-0.04309794957462986,-0.06172675431529962,,0.021385231536256804,0.09227426804501318,-0.1674278726062646,-0.010248460959298456,,0.003088933949639742,-0.056483864531688625,-0.056519977892033,0.10004787366201189,0.30324631908098737,0.15114978365175824,0.05016075201893688,-0.034718427195596306,-0.08149818923816854,0.10663433961829515,0.1259459554369394,-0.0698113097290317,0.1139979264253092,-0.008781188774038027,-0.015421037281322967,-0.21746032165320608,-0.13574941237837934
2025-10-31,0.019567272000670353,-0.12135379004864875,0.02975005676019428,0.024818146427684998,-0.029799144629316175,0.08043416503674151,0.03540138825515865,0.013438013786008085,0.04377170933615946,-0.13650847022016874,-0.05315219212912503,0.0006530325372764404,0.09706672252610575,0.043129070634863514,-0.01574998523305228,0.10373196479020194,0.03190606242960086,0.031018469730583045,-0.08921312266692262,1.514063078883833e-16,-0.022020817180387547,-0.02556738327754118,-0.021877492284786203,-0.08139080796892988,-0.08900407159212842,0.024897514808999474,-0.0949846031084749,,-0.06077486059682067,-0.06639687288303184,-0.10424926639009625,-0.058668140339441434,,-0.005752949091778984,0.09899440774319275,0.040899769024287935,-0.17572163299931695,0.17421551548388908,0.07661082978495218,-0.012986543688326024,0.02004678452639065,-0.027238233819236863,0.12118979939276535,0.08266673676299066,-0.03120906928711407,0.0024776447817390157,-0.003991578573091814,0.08740642803504933,-0.06750204593523158,-0.00938724360590894
2025-11-03,0.07223781340514622,0.07577898466151062,-0.08060878357465437,0.012606532746988787,0.018142268812101472,-0.026972410959236515,0.033358608673665364,-0.05664173519134511,-0.05163206453882786,-0.06695014601909922,-0.07433824559219436,0.02628354396039157,-0.07058169029426876,-0.0842849562676788,-0.00018989455050112303,-0.050095962818298305,0.011854542741758428,-0.032029508497490033,0.05715805378856181,,0.0010525791573612793,0.037391235915954064,0.08974776806810705,0.0023784292450266717,0.03252128797033845,-0.10913436350715566,-0.16872471338874537,7.391918669583956e-17,-0.0522990691474632,0.12606596844877052,-0.1624852365290743,0.06274010451585067,7.391918669583956e-17,0.040262392770816086,-0.04923110478484115,0.0975238999289356,0.06089152051788803,0.08950892972928116,0.0758246318399444,0.0008742990823879587,-0.009822442850251302,0.037514718621455216,0.21583229063388917,-0.1286087893397971,-0.08020103719062736,-0.023544541972555483,0.010989298848964895,-0.046621849436931706,0.21166155729498964,-0.07587805978742945
2025-11-04,0.008792267735811814,-0.0062105668701968545,-0.11306555395974781,0.13507214941163503,-0.03675017996527728,0.012360280521730407,0.06711229777353173,0.15388254127781634,-0.034647041557264384,0.00894660324360949,0.08920942312306804,-0.061928635722118236,0.04271176215730828,-0.060328887546032196,-0.018006657771835275,-0.023960929891173946,0.04145381612497079,0.013401830529105041,0.05886369560314605,,-0.008819075815899175,-0.0009896512012432391,0.038358691191503314,-0.04033749229564716,-0.03865158174023879,-0.10491087166082375,-0.04790892928321515,,-0.011432024488497092,-0.010506570281927332,-0.04151042511870276,-0.05934376434244599,,0.08278267416626073,0.04167874067559617,0.009421429277174787,0.16341835222380652,-0.02222479427498696,0.070945558739255,0.024066509520516043,-0.0068973986195604515,0.1320631783985207,0.007750631209090923,-0.08310302482815078,-0.012419568119554834,0.009326656271808174,-0.10440300930173459,0.02930963908140081,0.0008101966208872591,0.08985899191214869
2025-11-05,0.05044385199074205,0.035924255226753514,-0.11936470677557544,-0.03824458845741545,-0.01634313767937846,0.08769378616678512,0.15869518452670933,-0.021028577987229163,-0.008858964646092439,0.14602024586147735,0.06646594661723607,0.05362426929460214,0.08140994968691458,-0.00151209911786469,-0.016272879222467566,0.0022014487916874963,-0.008015032931991177,-0.025506799214050333,-0.03516304310499985,9.254303115358149e-17,-0.042262475418509145,0.06621462659598217,0.07934592885963682,0.011417428447617664,-0.011345794998629241,-0.056170691119932815,0.03042365535611474,1.0972570402571929e-16,0.0748787684942531,-0.09052218492145798,0.029604585168186526,0.06116346870974301,1.0972570402571929e-16,-0.05828139927745749,0.008745167760181735,-0.0023364365192926105,0.1580803940952345,0.01008329604417036,0.21364019394577158,0.04680168120034532,0.0020055729826945717,0.05550178384845987,0.004270427445580475,-0.05251798065252484,-0.11492822028053894,0.0056667559045960325,-0.11205101502154917,0.07518701544431926,-0.24637816438518237,0.01875927322607457
2025-11-06,-0.03522243217668405,0.036802800500460905,0.017415176649393373,0.051350863337576345,0.006102136012474916,0.0019104390783275266,0.0053420166715945055,0.0665289145828471,0.01613735898050847,-0.0068832633593484596,0.009889062579762162,-0.010933412442391821,-0.011559914201203421,-0.08632411705103071,-0.022268389962658095,0.060770696262820945,-0.03605893673197328,0.05468808974527447,-0.07340134844299213,-1.621109114300753e-17,-0.07616874269003453,-0.11323311270586464,-0.02423545307307678,0.0158178287741887,0.026677762335021782,0.0018687821637131537,-0.013549431225782347,,-0.06743267231274369,-0.1119543983105713,-0.039211444731763974,-0.030816966740926727,,0.003785862861351871,-0.03236540566336241,-0.012637455778656822,0.10980618217507855,-0.0946055017948592,-0.16748704301401504,0.009772278743993452,-0.016310488007142798,0.1865996207053649,0.03873217638926143,-0.079651632613945,-0.014872421323456944,-0.022769838646086102,0.09634521976069194,-0.01123893924639995,0.19892067656608348,-0.05736638725230991
2025-11-07,0.10669819357932492,-0.018420018732044057,-0.15626277635477795,-0.06932539123175802,0.08561438649047791,0.040493541931770065,0.24307160768752026,0.16072756947811329,0.028453417134561936,0.06125746738554689,-0.04498426718770279,0.029944827873779365,0.06485759787843812,0.06022952578580701,0.014686711867784773,0.010565890140420184,0.027314017791407647,-0.0038716716669495227,-0.04300654254354606,-5.806197700827101e-17,0.012160333404473008,0.00874501490629892,0.010610553057829243,0.001609967380138513,-0.09223582983111245,-0.05318392131138337,0.07482782317406367,-1.2741428988855242e-16,0.03862755581438162,-0.0206988826310187,-0.1738191250695219,0.06562118909307174,-1.2741428988855242e-16,-0.011768283087249703,-0.006160921376339138,0.018259884310334536,-0.038691142268822365,0.32158131425985603,0.1376903459815556,0.07309320770469316,-0.0384487482153694,-0.09107807473875111,0.16617310213597386,0.05479947241583735,-0.07965170025851234,0.06482439507683271,0.03370119232617612,0.003607146239735081,-0.1995260863007018,-0.13494876750867332
2025-11-10,0.05150661418615357,0.02837027097526185,0.05606178866765632,0.01532657379690725,0.06710744306605536,-0.050821435829569855,0.021821163843018437,-0.029451714285526003,0.000403566409790252,-0.014101476487355973,-0.06140077126078346,0.03772840269570804,-0.024806538561864197,-0.0007708730176698325,-0.1306844911718941,0.006736429499667503,-0.004918810547741829,-0.022111627606560276,0.0862989026639727,,-0.035192545852598296,0.06246838038210778,-0.011349654293817076,0.03431590677712257,-0.041491731704427576,0.01653393241950754,-0.03777643439800427,,0.03442089183360735,-0.07435201178028884,-0.05169357196319376,-0.018146522538557947,,0.02152910627834494,-0.044184355917417865,0.02419437087726801,0.059311411228635855,-0.0857065308069569,-0.03679139534282572,0.011059672836909586,0.015637653130045136,-0.042411823178713115,-0.026617623793703547,-0.10689975254795701,-0.04292557506006951,0.03641510694583609,0.04354709461221938,0.07574899924971275,-0.02791837137546205,-0.042635305508099186
2025-11-11,-0.11612425116636345,-0.03095726489888367,0.16953049911053583,0.07366369384726694,0.03246671808667408,0.039376714261527196,-0.10092776891316162,0.03361953625082616,0.02044968677690613,-0.01025376759052473,0.01963881585942274,0.0006162876008804166,-0.016077711401944986,0.003220025519347387,0.041740504543145755,-0.06215908838323777,-0.02263351952944164,0.0526973695627287,0.04020262015090777,5.156568102941418e-17,0.027645162566786372,0.1131713467630624,0.032236205154219516,-0.01724973192618091,0.033835543766578255,0.09448068561058844,0.025176424141731532,-1.1833658161656026e-16,0.009581127603137868,0.031943592811016,0.1141257773360283,0.0747455273999661,-1.1833658161656026e-16,0.054349445524125996,0.012709353123230174,0.05877244467491885,-0.14500778018753077,-0.1718792131484723,-0.10358309661317737,-0.03542739969739234,0.03985229960375142,-0.005521380062832737,-0.1275061432113965,-0.17808679052259385,-0.04525975414593799,-0.015216030313393261,-0.025289192750674844,-0.09186556086776196,-0.03286199819582068,0.010637178098660072
2025-11-12,0.16925265444439147,0.08249830347539443,-0.10850901406775323,0.07233141124156048,0.03855174467103522,-0.0003133866448314404,0.3546748953052679,-0.03400720173260015,-0.0076882906203019664,-0.19638271449301428,-0.03323069247708686,0.05167277167277168,-0.013194803940765111,0.09483068866921568,0.041649883009656406,-0.016359593477835242,0.023262277359698526,-0.028845524489978427,-0.039824917332082585,1.7118437559293506e-17,0.0415512847764083,0.061391614605168725,-0.017250027994085447,0.03244198357512802,0.09517489120888555,-0.09239581461344727,0.07882629945667202,5.958499569835168e-18,0.009032909174552222,-0.04719872284369882,-0.00462126480228802,-0.004312574425888891,5.958499569835168e-18,-0.03129919427913699,-0.06592804839223175,-0.07070658573417275,0.05858092757650461,0.34757671912258176,0.06618886811633469,-0.026970583738576963,-0.016158424552265037,0.04118437534366362,0.26886737435128205,0.23785999179230807,-0.037514335393991544,0.1318007475576363,0.04689971863172947,0.10376267054180663,0.10132556910689065,-0.0900888093750085
2025-11-13,0.025822111667383865,0.029510954279171418,0.04119756282343305,-0.013975022074781527,0.04829709284974047,0.016517956492140135,-0.13733179015011493,0.024841741144806237,0.04867614332008735,0.013679421530912728,-0.13027374822870877,-0.051944484263413124,-0.05691445324718179,-0.02869603431639486,-0.010573228649917622,-0.009741808585387382,0.004074546607670323,0.0329637510752405,-0.009039498951063612,,-0.013653801256997989,-0.00019094964201383353,-0.08128622572570604,-0.020417261013730908,0.018966153354467448,0.12978004962672227,-0.03268570638882789,,-0.01533098179476757,0.05852450912401985,0.04411720629616659,-0.022024641805530397,,-0.018043891881754037,-0.002043812912889956,-0.06702683902927352,-0.02972808474938729,-0.17919710859455218,0.03574401285904637,0.01714798008163803,-0.05957719305254307,-0.0006500022324733062,-0.09367059556171306,-0.20215868420372382,0.04774827687470857,0.007480271895905259,-0.07054286701273906,-0.061330991507436206,-0.15530306412838374,-0.08667495423429693
2025-11-14,0.24022431786246992,0.009447417469456173,-0.3069419880188336,0.03827041891535234,0.028302702649616346,-0.04609806859806856,0.23012851406083873,-0.053240592860693325,0.01547646905014913,-0.10672144331876893,-0.15947666272364983,0.09614801864801856,0.03118793567790063,0.04798290234319607,-0.027626262626262586,0.1471333649065679,0.020811948309465412,0.0757043896714053,0.005502889147522335,,-0.03915817876216525,-0.06441185253155265,-0.2037137442378072,-0.015856921956995975,0.12263431013431005,-0.06906517763218196,0.13448195443848263,,0.1264910177663323,-0.012752647622295856,-0.051702921060920254,0.07132478632478632,,-0.03346259845219333,0.046964240889333535,-0.24719632950235051,0.09823950117199268,0.2718384570727683,0.0773231425989864,0.03782404396391046,-0.027212818151263456,-0.09031300060672989,0.15719389174958556,0.13788127954534543,-0.15843365985045663,0.03536141380287575,-0.029409213128063605,-0.008854055269165478,-0.28768109141542664,-0.15752552412296975
2025-11-17,-0.16054754018789086,-0.01810367684114939,0.16561776528720007,-0.02373490106897505,0.022844027607701402,0.14336976881694063,-0.05265738319838134,0.05967706884105509,-0.017202849733343625,-0.010375371371945896,0.08136793618979622,0.10920700159846444,-0.05167646574254148,-0.015335886426290185,0.0825366977894845,-0.12570960192509825,-0.03856517048486733,-0.0007583545264180768,-0.013470975306121874,,-0.09056285253645276,0.008078971639472354,0.06384168990919381,-0.10524172038572882,0.08929812544745157,0.030514118897610094,-0.06216238006933811,,-0.03911526388841988,-0.033973547058152705,0.02365160621921612,0.06561544332427469,,-0.06406591339268916,-0.06258432099760812,0.0343965568551954,-0.05626941522177645,-0.1584815726933705,-0.08842864443618921,-0.12098007302520994,0.09960502052516292,0.10440507814227369,-0.11097164919644344,-0.07666788754737132,0.12099184913020275,-0.10660740639869948,-0.02129873968167668,-0.028125098539626435,-0.10720159775532105,0.002890744486585443
2025-11-18,-0.18196815212106182,0.013141277961728358,0.24826161954314255,-0.06627938042244562,0.02732970341004424,-0.02965805558623575,-0.1836771707650783,0.004981702337576862,0.13394933930539538,0.031525813266531484,0.014772628467089818,-0.07160619300518054,-0.029085602427050997,-0.005670717234929036,4.7939427123851387e-05,0.11659174172868637,0.10302003792563068,0.06693537566060771,-0.07525192869583885,,-0.09612934429623818,-0.06954152899909424,0.0015022249744348773,0.013508108578102473,0.0858583389928491,-0.09339281895581357,0.0511325371684031,,-0.02586426092208198,-0.05310121977521863,0.08113469619021058,0.0012504200574803245,,-0.1444951846442193,-0.035528324596405335,-0.01759071479095828,-0.017348902680612958,-0.29208928953298985,-0.002741477239346981,0.022471136469919172,0.007597929204746016,0.025030255888442147,-0.1595838825143689,-0.06503359284856546,0.14546223315757484,-0.10493568967688224,-0.13458641669232052,-0.06743996409242908,-0.15722440116840602,-0.08687940179114859
2025-11-19,-0.19532130040335782,-0.03516578130660812,0.21456859948361365,0.033412121448902155,0.041655390511442736,0.055426031331706635,-0.03875483974634123,0.09394658391055605,-0.13473468661745902,-0.02334873437888754,-0.0608855091947952,0.061850166086854036,0.04843035919283098,0.06678639397285867,0.04246672806715061,0.07301628786060041,-0.016039122979632874,-0.020621326658537092,-0.022142197023999353,,0.018639028836574305,0.06285929302507465,-0.08167065960883342,0.004935136645176501,0.12314134405950315,0.03545768822813038,-0.11047030558362005,,0.07936594542922869,-0.011928580730826904,0.2649096208437401,-0.05636395282347647,,-0.03443318563715167,0.03853912848247131,-0.07391874402545648,0.036333136182490414,-0.2583395352187066,-0.08018519448094032,-0.03606905590208514,-0.019446457177527472,-0.039809283840469306,-0.10398564041808363,0.08195709677560145,0.18828814402468816,-0.18471527278626113,0.00823532171962096,-0.01492762890827903,0.09841055317180053,-0.0769174738211325
2025-11-20,-0.08844737374587344,-0.011834234335963385,0.1609053713052853,0.03461879354417565,0.02876903750335234,0.06504410913659019,-0.14994953756651005,0.11611688366391223,0.02254887292334185,0.06955213347071863,-0.04800965460781688,-0.08830380961790903,0.01522802659251624,0.022105664318884395,-0.08023148474882504,-0.04101683910398465,-0.05194844732520378,0.017619939079330647,0.017907892172985735,,-0.08320478443306974,0.12262148074826465,-0.00670789065753569,0.004384942199387401,0.0006825977105593664,0.028504523833048665,-0.06554084987124463,,-0.010868491255804765,-0.03654975650575068,0.09646691932645647,0.015215887758126675,,-0.06884603874205215,-0.059193841802424964,0.09086623286801133,-0.06612728838200638,-0.20356655892274927,0.02309455587392553,-0.096348751534998,0.025123717306307983,-0.08525978517086116,-0.050540349317245464,0.20868575945347037,0.038334504184332395,-0.10475514047437463,-0.07213036543537492,0.07128826908690566,0.13232204609934098,-0.19344390023571928
2025-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
